,Population2010,MHLTH_AdjPrev,Latitude,Longitude,E_GR_AV14,E_GR_AT14,SDG_A2G14,SDG_OS15MX,P15,B15,BUCAP15,GDP15_SM,E_WR_T_14,State,INCM_CMI,DEV_CMI,E_BM_NM_LST,Cities in Urban Center_copy
251,74982,13.0,40.63786583,-75.4101489,0.567023359,390.7167503,0.682672806,83.93,465504.4421,247.4901123,531.6600443,14803149824.0,10.79755092,PA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Allentown; Bethlehem
252,101786,15.0,42.10918134,-80.08950989,0.519859593,108.9931692,0.672094894,62.74,144602.835,73.32880402,507.104885,4542803456.0,9.63749671,PA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Erie
253,1526006,14.6,39.90704662,-75.23605793,0.485458031,1518.748589,0.457107598,65.65,3132223.299,931.8366699,297.5000762,113843000000.0,13.26634693,PA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Philadelphia; Camden; Wilmington
254,305704,12.6,40.41596736,-79.97203034,0.541747757,477.9985009,0.704561276,79.26,709250.094,301.7696228,425.477029,24754395136.0,11.11226916,PA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Pittsburgh
255,88082,17.4,40.34425546,-75.94018555,0.537441062,113.4673199,0.558167682,78.86,188491.8857,78.86402893,418.3948218,6065859072.0,11.23286533,PA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Reading
256,76089,14.2,41.41811815,-75.65439479,0.492101061,56.06524441,0.497606474,60.93,86408.48608,39.61164474,458.4230849,2412729856.0,9.646534204,PA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Scranton
257,80387,12.8,41.78361702,-71.40117983,0.518440572,396.4908345,0.50379795,64.77,591000.8176,253.382019,428.7337877,20748038144.0,11.26427174,RI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Providence; Warwick; Cranston; Pawtucket; East Providence
258,71148,15.7,41.78361702,-71.40117983,0.518440572,396.4908345,0.50379795,64.77,591000.8176,253.382019,428.7337877,20748038144.0,11.26427174,RI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Providence; Warwick; Cranston; Pawtucket; East Providence
259,178042,15.4,41.78361702,-71.40117983,0.518440572,396.4908345,0.50379795,64.77,591000.8176,253.382019,428.7337877,20748038144.0,11.26427174,RI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Providence; Warwick; Cranston; Pawtucket; East Providence
260,82672,12.8,41.78361702,-71.40117983,0.518440572,396.4908345,0.50379795,64.77,591000.8176,253.382019,428.7337877,20748038144.0,11.26427174,RI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Providence; Warwick; Cranston; Pawtucket; East Providence
261,120083,12.0,32.86565119,-79.98865943,0.430005558,100.6390978,0.557645284,43.58,100422.0249,56.97819138,567.3873975,3068516352.0,19.38578939,SC,HIC,MDR,Temperate Coniferous Forests,Charleston
262,129272,14.5,33.99583445,-81.00894634,0.48736256,133.8410562,0.627686921,38.95,148682.8329,81.80828857,550.2201361,4302959616.0,18.31964159,SC,HIC,MDR,Temperate Coniferous Forests,Columbia
263,153888,9.3,43.53083636,-96.74012471,0.466411962,94.98603157,0.596323946,53.99,131671.841,62.37478638,473.7139383,3936965888.0,8.029265165,SD,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Sioux Falls
264,178874,15.7,35.98656096,-83.93195631,0.50138086,74.85004461,0.681254193,68.46,87802.3215,50.20571518,571.8039606,2545078784.0,14.48029709,TN,HIC,MDR,Temperate Broadleaf and Mixed Forests,Knoxville
265,646889,16.4,35.08824019,-89.90631547,0.510905272,409.6079487,0.80083428,71.08,468149.0271,244.4508667,522.1646368,14919441408.0,16.69794965,TN,HIC,MDR,Temperate Broadleaf and Mixed Forests,Memphis
266,108755,13.6,35.84681315,-86.38592526,0.54817257,61.54339372,0.828182346,85.03,78454.49407,37.55286026,478.6578603,2105586048.0,15.30128336,TN,HIC,MDR,Temperate Broadleaf and Mixed Forests,Murfreesboro
267,601222,14.0,36.12835685,-86.75899469,0.486570523,220.3820876,0.708180935,62.49,273128.9597,141.34758,517.5122408,8702265344.0,15.61721778,TN,HIC,MDR,Temperate Broadleaf and Mixed Forests,Nashville
268,117063,12.4,32.44159585,-99.74928252,0.412254406,70.68457034,0.122300042,27.3,82919.59411,51.61737061,622.4990747,2657803264.0,19.05827856,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Abilene
269,190695,12.2,35.18505829,-101.8644514,0.395500289,120.9568695,0.063437853,20.52,163844.6382,96.16807556,586.9467359,4928767488.0,15.45939684,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Amarillo
270,365438,11.5,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
271,790390,10.0,30.37163753,-97.73513149,0.450021877,603.6606213,0.415473553,37.53,1063620.667,378.5436401,355.9009821,36432879616.0,20.95482636,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Austin; Round Rock
272,118296,12.6,30.07653098,-94.12750487,0.493682591,102.2197946,0.792438955,65.57,90254.82496,76.91969299,852.2502041,3360018944.0,20.7543416,TX,HIC,MDR,"Tropical and subtropical grasslands, savannas, and shrublands",Beaumont
273,175023,13.7,25.93178203,-97.48193727,0.421642653,77.62419578,0.261040953,62.64,152649.0179,29.13780785,190.8810699,5048832000.0,23.63418961,TX,HIC,MDR,Deserts and Xeric Shrublands,Brownsville
274,76201,12.6,30.62449294,-96.33227462,0.449058778,89.73941766,0.324798671,35.63,146758.2115,57.93495178,394.7646349,4989394944.0,20.83976984,TX,HIC,MDR,Temperate Broadleaf and Mixed Forests,College Station; Bryan
275,93857,10.6,30.62449294,-96.33227462,0.449058778,89.73941766,0.324798671,35.63,146758.2115,57.93495178,394.7646349,4989394944.0,20.83976984,TX,HIC,MDR,Temperate Broadleaf and Mixed Forests,College Station; Bryan
276,305215,11.7,27.74286947,-97.40416723,0.397215917,137.0429322,0.176293669,36.47,225223.0592,87.67313385,389.272458,7800287744.0,22.89654064,TX,HIC,MDR,"Tropical and subtropical grasslands, savannas, and shrublands",Corpus Christi
277,1197816,12.3,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
278,113383,11.3,33.18885504,-97.10710943,0.440992594,94.42519364,0.283243489,35.77,145076.4743,61.01904297,420.5991582,4381909504.0,18.8282814,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Denton
279,741206,12.1,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
280,116989,8.1,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
281,226876,11.9,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
282,2099451,12.1,29.78137075,-95.40836967,0.475320015,3407.055384,0.525616995,47.52,4873719.74,2463.658447,505.4985881,180288000000.0,21.19856071,TX,HIC,MDR,"Tropical and subtropical grasslands, savannas, and shrublands",Houston; Pasadena; The Woodlands; Sugar Land
283,216290,11.0,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
284,127921,11.8,31.1005196,-97.72207064,0.390951572,122.4490453,0.108853819,38.12,167100.6445,76.10996246,455.4737816,5755657216.0,20.13298273,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Killeen
285,95290,10.4,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
286,80455,12.5,32.51520838,-94.76311932,0.523559704,77.55915089,0.770991515,85.03,67199.03984,49.08626938,730.4608741,1927899520.0,18.53132534,TX,HIC,MDR,Temperate Coniferous Forests,Longview
287,229573,12.0,33.55313129,-101.8956147,0.346196557,137.6801761,0.023355677,23.12,206987.615,106.0916672,512.5507976,6929092608.0,16.68215704,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Lubbock
288,129877,11.7,26.21684268,-98.23832951,0.406535375,153.1376481,0.129070554,38.06,262087.8916,95.37898254,363.9198361,9100404736.0,23.66337824,TX,HIC,MDR,Deserts and Xeric Shrublands,McAllen
289,139824,12.2,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
290,111147,10.7,32.00658236,-102.1149142,0.28697175,59.94295271,0.00207673,28.57,93477.85139,42.85906601,458.4943425,2686851840.0,18.87740421,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Midland
291,99940,11.9,31.86669163,-102.3673051,0.256697608,60.06889007,0.000316191,28.02,89148.42052,43.19462967,484.5249015,2977033728.0,19.17475653,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Odessa
292,149043,12.8,29.78137075,-95.40836967,0.475320015,3407.055384,0.525616995,47.52,4873719.74,2463.658447,505.4985881,180288000000.0,21.19856071,TX,HIC,MDR,"Tropical and subtropical grasslands, savannas, and shrublands",Houston; Pasadena; The Woodlands; Sugar Land
293,259841,8.5,32.8573485,-96.96526227,0.429346067,3688.379269,0.277757384,29.71,5165561.23,2600.175293,503.3674323,184655000000.0,19.27159834,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Dallas; Fort Worth; Arlington; Plano; Garland; Frisco; Mesquite; Lewisville; Cedar Hill; Irving
294,99887,10.0,30.37163753,-97.73513149,0.450021877,603.6606213,0.415473553,37.53,1063620.667,378.5436401,355.9009821,36432879616.0,20.95482636,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Austin; Round Rock
295,93200,11.9,31.4474624,-100.4627559,0.348738304,48.16498997,0.020478486,34.0,57491.16589,31.67831802,551.0119256,1817167232.0,19.3320241,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",San Angelo
296,1327407,11.4,29.49173859,-98.5206364,0.456472904,871.2531417,0.406476335,38.29,1483926.84,539.9448242,363.8621594,52666568704.0,22.21615744,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",San Antonio
297,78817,7.7,29.78137075,-95.40836967,0.475320015,3407.055384,0.525616995,47.52,4873719.74,2463.658447,505.4985881,180288000000.0,21.19856071,TX,HIC,MDR,"Tropical and subtropical grasslands, savannas, and shrublands",Houston; Pasadena; The Woodlands; Sugar Land
298,124805,13.6,31.53420835,-97.16518207,0.431377152,80.49428954,0.487617953,35.46,101897.3555,52.28194046,513.0843702,3477658880.0,19.96750736,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Waco
299,104553,11.9,33.88567874,-98.52369179,0.420968217,72.86363979,0.191881613,31.71,70072.7107,49.85329056,711.4508638,2018302976.0,18.4047122,TX,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Wichita Falls
300,67311,10.6,41.08220156,-111.9861533,0.449869399,233.4179284,0.401629213,41.03,341641.6931,162.1751862,474.6937784,8827541504.0,7.90025115,UT,HIC,MDR,Deserts and Xeric Shrublands,Ogden; Layton; Roy; Clearfield; Kaysville; Syracuse; Clinton; Farmington; South Ogden
301,82825,13.4,41.08220156,-111.9861533,0.449869399,233.4179284,0.401629213,41.03,341641.6931,162.1751862,474.6937784,8827541504.0,7.90025115,UT,HIC,MDR,Deserts and Xeric Shrublands,Ogden; Layton; Roy; Clearfield; Kaysville; Syracuse; Clinton; Farmington; South Ogden
302,88328,10.9,40.31560935,-111.7210065,0.421691289,135.9614437,0.178763228,34.86,308567.99,89.23719788,289.1978454,7771781120.0,9.965675116,UT,HIC,MDR,Temperate Coniferous Forests,Provo; Orem; Lehi
303,112488,11.7,40.31560935,-111.7210065,0.421691289,135.9614437,0.178763228,34.86,308567.99,89.23719788,289.1978454,7771781120.0,9.965675116,UT,HIC,MDR,Temperate Coniferous Forests,Provo; Orem; Lehi
304,72897,11.7,37.11295658,-113.5936844,0.291537034,42.19019895,0.014769119,39.48,63363.72119,25.42089272,401.1900223,1629436928.0,12.776438,UT,HIC,MDR,Deserts and Xeric Shrublands,St. George
305,186440,11.3,40.64504711,-111.9172804,0.399214372,528.816647,0.137058956,29.11,972714.6253,375.0001221,385.5191567,25658839040.0,8.083596945,UT,HIC,MDR,Deserts and Xeric Shrublands,Salt Lake City; Sandy
306,87461,10.0,40.64504711,-111.9172804,0.399214372,528.816647,0.137058956,29.11,972714.6253,375.0001221,385.5191567,25658839040.0,8.083596945,UT,HIC,MDR,Deserts and Xeric Shrublands,Salt Lake City; Sandy
307,139966,8.9,38.9228404,-77.14196317,0.533266804,1547.463532,0.661223974,39.8,3368613.481,933.114624,277.0025797,149136000000.0,14.69545531,VA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Washington D.C.; Arlington; Alexandria; Silver Spring; Bethesda
308,180719,12.3,37.06300771,-76.43003236,0.533799633,283.7420531,0.789653384,72.8,312847.9807,170.0102386,543.4276362,12559373312.0,15.20202112,VA,HIC,MDR,Temperate Coniferous Forests,Newport News
309,242803,12.3,36.84947257,-76.22371144,0.506635733,662.4702642,0.710992165,62.81,832250.0823,419.4689331,504.0178932,33734617088.0,16.09788299,VA,HIC,MDR,Temperate Coniferous Forests,Virginia Beach; Norfolk; Portsmouth
310,95535,12.8,36.84947257,-76.22371144,0.506635733,662.4702642,0.710992165,62.81,832250.0823,419.4689331,504.0178932,33734617088.0,16.09788299,VA,HIC,MDR,Temperate Coniferous Forests,Virginia Beach; Norfolk; Portsmouth
311,204214,12.7,37.56452379,-77.4744881,0.482381644,163.8989354,0.6747802,68.36,244212.0311,96.87662506,396.6906324,10224025600.0,14.68632388,VA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Richmond
312,97032,13.3,37.28759881,-79.96762863,0.548671618,87.79160062,0.894720162,81.12,88556.89931,61.07666016,689.6883318,3434124544.0,14.39595938,VA,HIC,MDR,Temperate Broadleaf and Mixed Forests,Roanoke
313,437994,10.4,36.84947257,-76.22371144,0.506635733,662.4702642,0.710992165,62.81,832250.0823,419.4689331,504.0178932,33734617088.0,16.09788299,VA,HIC,MDR,Temperate Coniferous Forests,Virginia Beach; Norfolk; Portsmouth
314,122363,8.2,47.49542197,-122.2998149,0.508359878,1885.249095,0.64468727,65.06,2678205.033,1158.288696,432.4869388,87148920832.0,12.36023092,WA,HIC,MDR,Temperate Coniferous Forests,Seattle; Tacoma; Bellevue; Everett
315,80885,12.4,48.75706462,-122.4845974,0.494375497,50.96099425,0.645452437,61.06,72912.47575,28.01408577,384.2152592,2322117120.0,10.09080839,WA,HIC,MDR,Temperate Coniferous Forests,Bellingham
316,103019,12.8,47.49542197,-122.2998149,0.508359878,1885.249095,0.64468727,65.06,2678205.033,1158.288696,432.4869388,87148920832.0,12.36023092,WA,HIC,MDR,Temperate Coniferous Forests,Seattle; Tacoma; Bellevue; Everett
317,73917,13.5,46.21405863,-119.1575679,0.366254321,84.98474185,0.121987659,37.94,126972.0431,52.75180054,415.4599645,3661174016.0,12.62342,WA,HIC,MDR,Deserts and Xeric Shrublands,Kennewick; Pasco
318,608660,9.7,47.49542197,-122.2998149,0.508359878,1885.249095,0.64468727,65.06,2678205.033,1158.288696,432.4869388,87148920832.0,12.36023092,WA,HIC,MDR,Temperate Coniferous Forests,Seattle; Tacoma; Bellevue; Everett
319,208916,13.4,47.6722562,-117.3512222,0.389840466,176.3312873,0.207877982,34.42,265825.0586,115.422287,434.2039369,8364261376.0,9.256306648,WA,HIC,MDR,Temperate Coniferous Forests,Spokane
320,198397,13.1,47.49542197,-122.2998149,0.508359878,1885.249095,0.64468727,65.06,2678205.033,1158.288696,432.4869388,87148920832.0,12.36023092,WA,HIC,MDR,Temperate Coniferous Forests,Seattle; Tacoma; Bellevue; Everett
321,91067,15.0,46.59105449,-120.5384475,0.375800258,48.75987014,0.194928824,31.1,86842.37561,33.76363754,388.7921917,2236762112.0,9.776887417,WA,HIC,MDR,Deserts and Xeric Shrublands,Yakima
322,72623,10.8,44.24510788,-88.40876539,0.502497748,219.4920495,0.771206897,67.69,199014.3697,148.225708,744.7990225,5938595328.0,7.758138061,WI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Appleton
323,104057,12.4,44.49016486,-88.03429356,0.492212424,163.0766679,0.797340539,68.43,166433.1691,110.5576019,664.2762527,5006926848.0,7.758138061,WI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Green Bay
324,99218,12.1,42.58178106,-87.85919926,0.494644076,87.56712112,0.519397539,54.32,111795.6334,59.37284851,531.0837884,3329089024.0,8.904228568,WI,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Kenosha
325,233209,9.9,43.07246513,-89.40886372,0.521133,207.0978422,0.702771529,66.37,274981.5456,114.7731781,417.3850207,8401728512.0,7.996521831,WI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Madison
326,594833,13.9,43.03168731,-88.0110039,0.488107477,774.6362835,0.467289879,59.09,1101829.808,545.0373535,494.6656456,34928816128.0,8.331288576,WI,HIC,MDR,Temperate Broadleaf and Mixed Forests,Milwaukee
327,78860,12.9,42.7279975,-87.82199761,0.488751182,115.5333016,0.399688559,55.85,119893.9086,71.2134552,593.9705862,4067613440.0,8.904228568,WI,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Racine
328,59466,11.2,41.14388031,-104.799819,0.386130207,53.84555984,0.049840471,33.19,57963.84784,36.07816315,622.4252614,2031162624.0,8.395027041,WY,HIC,MDR,"Temperate Grasslands, Savannas, and Shrublands",Cheyenne
